y1,x1,K,midpoint_offset,dt,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
36.50,2045,-4.50,46,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.819630,36.558442,36.096028,35.288538,33.911745,31.657214,28.198817,23.391502,17.549943,11.508323,6.216954
36.50,2045,-5.00,45,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.774247,36.477705,35.953837,35.042500,33.498733,30.997880,27.225682,22.107083,16.075000,10.042917,4.924318
36.50,2045,-5.50,44,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.722741,36.386223,35.793174,34.765851,33.038143,30.272278,26.175736,20.757323,14.570646,8.588834,3.666098
36.50,2045,-6.00,43,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.664310,36.282624,35.611801,34.455232,32.525682,29.476567,25.048495,19.347411,13.045634,7.153042,2.444854
36.50,2045,-6.50,42,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.598047,36.165375,35.407249,34.107027,31.956951,28.607291,23.844547,17.883675,11.508876,5.741731,1.262349
36.50,2045,-7.00,41,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.522934,36.032764,35.176805,33.717372,31.327515,27.661531,22.565661,16.373469,9.969207,4.360229,0.119611
36.50,2045,-7.50,40,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.437830,35.882890,34.917500,33.282169,30.632986,26.637051,21.214858,14.825000,8.435142,3.012949,-0.982986
36.50,2045,-8.00,39,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.341453,35.713642,34.626100,32.797119,29.869130,25.532461,19.796440,13.247120,6.914675,1.703384,-2.045636
36.50,2045,-8.50,38,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.232371,35.522682,34.299104,32.257760,29.031988,24.347365,18.315975,11.649089,5.415095,0.434127,-3.069011
36.50,2045,-9.00,37,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,36.108982,35.307435,33.932745,31.659526,28.118018,23.082494,16.780220,10.040313,3.942861,-0.793072,-4.054176
36.50,2045,-9.50,36,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,35.969501,35.065073,33.522999,30.997816,27.124245,21.739821,15.196995,8.430091,2.503504,-1.977240,-5.002505
36.50,2045,-10.00,35,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,35.811944,34.792500,33.065606,30.268092,26.048420,20.322632,13.575000,6.827368,1.101580,-3.118092,-5.915606
36.50,2045,-10.50,34,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,35.634109,34.486349,32.556096,29.465981,24.889187,18.835556,11.923594,5.240515,-0.259330,-4.215937,-6.795250
36.50,2045,-11.00,33,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,35.433563,34.142976,31.989839,28.587409,23.646234,17.284538,10.252544,3.677149,-1.576600,-5.271585,-7.643319
36.50,2045,-11.50,32,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,35.207621,33.758462,31.362100,27.628745,22.320440,15.676765,8.571749,2.143992,-2.848493,-6.286255,-8.461751
36.50,2045,-12.00,31,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,34.953340,33.328626,30.668117,26.586959,20.913981,14.020521,6.890974,0.646778,-4.074091,-7.261482,-9.252499
36.50,2045,-12.50,30,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,34.667500,32.849042,29.903197,25.459789,19.430407,12.325000,5.219593,-0.809789,-5.253197,-8.199042,-10.017500
36.50,2045,-13.00,29,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,34.346598,32.315073,29.062832,24.245912,17.874672,10.600068,3.566355,-2.222045,-6.386238,-9.100877,-10.758647
36.50,2045,-13.50,28,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,33.986848,31.721918,28.142830,22.945104,16.253102,8.855999,1.939202,-3.587327,-7.474160,-9.969036,-11.477770
36.50,2045,-14.00,27,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,33.584180,31.064675,27.139472,21.558387,14.573310,7.103185,0.345122,-4.903914,-8.518334,-10.805623,-12.176619
36.50,2045,-14.50,26,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,33.134253,30.338418,26.049673,20.088141,12.844047,5.351858,-1.209947,-6.170942,-9.520459,-11.612748,-12.856857
36.50,2045,-15.00,25,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,32.632478,29.538303,24.871158,18.538182,11.075000,3.611818,-2.721158,-7.388303,-10.482478,-12.392500,-13.520050
36.50,2045,-15.50,24,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,32.074049,28.659683,23.602637,16.913788,9.276542,1.892195,-4.184759,-8.556539,-11.406504,-13.146915,-14.167668
36.50,2045,-16.00,23,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,31.453997,27.698251,22.243974,15.221666,7.459454,0.201256,-5.598053,-9.676734,-12.294754,-13.877956,-14.801081
36.50,2045,-16.50,22,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,30.767249,26.650199,20.796334,13.469855,5.634621,-1.453748,-6.959335,-10.750413,-13.149495,-14.587500,-15.421560
36.50,2045,-17.00,21,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,30.008719,25.512387,19.262301,11.667573,3.812742,-3.066673,-8.267793,-11.779435,-13.972997,-15.277324,-16.030281
36.50,2045,-17.50,20,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,29.173408,24.282527,17.645957,9.825000,2.004043,-4.632527,-9.523408,-12.765914,-14.767500,-15.949103,-16.628330
36.50,2045,-18.00,19,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,28.256534,22.959363,15.952905,7.953016,0.218036,-6.147473,-10.726840,-13.712131,-15.535183,-16.604404,-17.216701
36.50,2045,-18.50,18,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,27.253672,21.542844,14.190230,6.062909,-1.536691,-7.608780,-11.879309,-14.620471,-16.278143,-17.244687,-17.796307
36.50,2045,-19.00,17,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,26.160926,20.034280,12.366400,4.166058,-3.252618,-9.014756,-12.982492,-15.493367,-16.998381,-17.871306,-18.367984
36.50,2045,-19.50,16,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,24.975101,18.436460,10.491099,2.273626,-4.923398,-10.364644,-14.038412,-16.333246,-17.697792,-18.485511,-18.932492
36.50,2050,-1.50,52,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.213977,37.092386,36.875199,36.489940,35.814893,34.657155,32.742692,29.760101,25.519276,20.211619
36.50,2050,-2.00,51,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.192767,37.054408,36.807539,36.370475,35.607253,34.305939,32.175006,28.906204,24.362436,18.841123
36.50,2050,-2.50,50,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.168655,37.011268,36.730791,36.235302,35.373333,33.913195,31.547817,27.979965,23.138649,17.433333
36.50,2050,-3.00,49,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.141251,36.962282,36.643780,36.082481,35.110157,33.474944,30.857155,26.979927,21.851597,15.996134
36.50,2050,-3.50,48,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.110113,36.906677,36.545189,35.909863,34.814495,32.987049,30.099282,25.905527,20.506123,14.537812
36.50,2050,-4.00,47,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.074743,36.843586,36.433547,35.715079,34.482872,32.445266,29.270827,24.757223,19.108164,13.066831
36.50,2050,-4.50,46,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.034578,36.772031,36.307212,35.495521,34.111566,31.845307,28.368919,23.536596,17.664649,11.591600
36.50,2050,-5.00,45,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.988982,36.690916,36.164355,35.248333,33.696631,31.182923,27.391334,22.246423,16.183333,10.120243
36.50,2050,-5.50,44,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.937238,36.599010,36.002948,34.970406,33.233921,30.454006,26.336652,20.890713,14.672608,8.660407
36.50,2050,-6.00,43,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.878538,36.494936,35.820744,34.658368,32.719128,29.654703,25.204397,19.474686,13.141267,7.219087
36.50,2050,-6.50,42,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.811974,36.377154,35.615265,34.308590,32.147841,28.781554,23.995169,18.004709,11.598268,5.802496
36.50,2050,-7.00,41,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.736524,36.243948,35.383789,33.917193,31.515608,27.831633,22.710755,16.488175,10.052484,4.415979
36.50,2050,-7.50,40,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.651041,36.093408,35.123333,33.480067,30.818028,26.802703,21.354198,14.933333,8.512469,3.063964
36.50,2050,-8.00,39,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.554240,35.923415,34.830655,32.992897,30.050857,25.693377,19.929830,13.349082,6.986247,1.749948
36.50,2050,-8.50,38,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.444682,35.731625,34.502240,32.451207,29.210124,24.503267,18.443250,11.744722,5.481140,0.476531
36.50,2050,-9.00,37,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.320761,35.515452,34.134307,31.850416,28.292281,23.233116,16.901254,10.129704,4.003626,-0.754542
36.50,2050,-9.50,36,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.180685,35.272056,33.722820,31.185909,27.294347,21.884915,15.311701,8.513367,2.559254,-1.942301
36.50,2050,-10.00,35,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,36.022462,34.998333,33.263503,30.453134,26.214072,20.461973,13.683333,6.904694,1.152595,-3.086467
36.50,2050,-10.50,34,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,35.843883,34.690904,32.751874,29.647708,25.050103,18.968946,12.025556,5.312088,-0.212766,-4.187363
36.50,2050,-11.00,33,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,35.642506,34.346112,32.183286,28.765545,23.802137,17.411814,10.348177,3.743193,-1.534196,-5.245808
36.50,2050,-11.50,32,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,35.415638,33.960025,31.552990,27.803008,22.471063,15.797799,8.661140,2.204756,-2.809963,-6.263035
36.50,2050,-12.00,31,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,35.160324,33.528447,30.856210,26.757061,21.059075,14.135227,6.974251,0.702529,-4.039152,-7.240593
36.50,2050,-12.50,30,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,34.873333,33.046939,30.088240,25.625441,19.569748,12.433333,5.296919,-0.758774,-5.221573,-8.180273
36.50,2050,-13.00,29,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,34.551153,32.510851,29.244559,24.406828,18.008062,10.702030,3.637928,-2.175480,-6.357664,-9.084031
36.50,2050,-13.50,28,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,34.189984,31.915365,28.320966,23.101006,16.380378,8.951632,2.005247,-3.544923,-7.448383,-9.953932
36.50,2050,-14.00,27,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,33.785742,31.255565,27.313735,21.709009,14.694344,7.192576,0.405886,-4.865384,-8.495114,-10.792092
36.50,2050,-14.50,26,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,33.334074,30.526511,26.219775,20.233235,12.958753,5.435135,-1.154197,-6.136003,-9.499570,-11.600636
36.50,2050,-15.00,25,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,32.830376,29.723345,25.036810,18.677522,11.183333,3.689144,-2.670143,-7.356679,-10.463709,-12.381667
36.50,2050,-15.50,24,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,32.269827,28.841410,23.763554,17.047178,9.378504,1.963768,-4.138194,-8.527965,-11.389658,-13.137232
36.50,2050,-16.00,23,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,31.647444,27.876387,22.399876,15.348941,7.555087,0.267300,-5.555650,-9.650958,-12.279649,-13.869306
36.50,2050,-16.50,22,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,30.958139,26.824462,20.946956,13.590889,5.724012,-1.392984,-6.920805,-10.727193,-13.135964,-14.579776
36.50,2050,-17.00,21,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,30.196812,25.682489,19.407394,11.782279,3.896019,-3.010922,-8.232854,-11.758547,-13.960885,-15.270432
36.50,2050,-17.50,20,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,29.358451,24.448179,17.785297,9.933333,2.081369,-4.581512,-9.491784,-12.747145,-14.756667,-15.942955
36.50,2050,-18.00,19,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,28.438261,23.120279,16.086295,8.054978,0.289608,-6.100908,-10.698266,-13.695285,-15.525499,-16.598922
36.50,2050,-18.50,18,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,27.431808,21.698746,14.317505,6.158542,-1.470646,-7.566377,-11.853532,-14.605367,-16.269492,-17.239800
36.50,2050,-19.00,17,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,26.335189,20.184902,12.487434,4.255449,-3.191854,-8.976226,-12.959272,-15.479836,-16.990657,-17.866951
36.50,2050,-19.50,16,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,25.145203,18.581554,10.605805,2.356902,-4.867648,-10.329705,-14.017523,-16.321134,-17.690899,-18.481631
36.50,2050,-20.00,15,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,23.859548,16.893072,8.683333,0.473595,-6.492881,-11.626890,-15.030581,-17.131667,-18.372008,-19.084999
36.50,2055,-4.00,47,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.289881,37.057513,36.645326,35.923095,34.684434,32.636156,29.445090,24.907845,19.229198
36.50,2055,-4.50,46,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.249526,36.985621,36.518396,35.702504,34.311387,32.033400,28.539020,23.681689,17.779354
36.50,2055,-5.00,45,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.203717,36.904127,36.374873,35.454167,33.894529,31.367965,27.556986,22.385764,16.291667
36.50,2055,-5.50,44,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.151734,36.811797,36.212722,35.174961,33.429699,30.635733,26.497568,21.024103,14.774569
36.50,2055,-6.00,43,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.092766,36.707247,36.029687,34.861503,32.912575,29.832840,25.360299,19.601962,13.236899
36.50,2055,-6.50,42,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.025901,36.588933,35.823282,34.510152,32.338731,28.955817,24.145791,18.125743,11.687659
36.50,2055,-7.00,41,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.950113,36.455132,35.590772,34.117014,31.703701,28.001735,22.855849,16.602880,10.135760
36.50,2055,-7.50,40,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.864252,36.303926,35.329167,33.677965,31.003071,26.968355,21.493539,15.041667,8.589795
36.50,2055,-8.00,39,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.767027,36.133189,35.035210,33.188675,30.232584,25.854294,20.063220,13.451043,7.057820
36.50,2055,-8.50,38,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.656994,35.940568,34.705375,32.644654,29.388261,24.659169,18.570526,11.840354,5.547185
36.50,2055,-9.00,37,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.532540,35.723468,34.335869,32.041305,28.466544,23.383738,17.022288,10.219095,4.064391
36.50,2055,-9.50,36,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.391868,35.479039,33.922641,31.374002,27.464449,22.030009,15.426406,8.596644,2.615005
36.50,2055,-10.00,35,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.232980,35.204167,33.461401,30.638177,26.379724,20.601313,13.791667,6.982020,1.203609
36.50,2055,-10.50,34,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,36.053657,34.895459,32.947652,29.829435,25.211019,19.102336,12.127517,5.383660,-0.166201
36.50,2055,-11.00,33,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,35.851449,34.549247,32.376733,28.943682,23.958039,17.539089,10.443809,3.809238,-1.491792
36.50,2055,-11.50,32,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,35.623654,34.161587,31.743880,27.977271,22.621685,15.918833,8.750531,2.265521,-2.771433
36.50,2055,-12.00,31,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,35.367307,33.728268,31.044303,26.927163,21.204169,14.249932,7.057528,0.758279,-4.004212
36.50,2055,-12.50,30,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,35.079167,33.244837,30.273282,25.791093,19.709088,12.541667,5.374245,-0.707760,-5.189949
36.50,2055,-13.00,29,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,34.755708,32.706629,29.426286,24.567744,18.141452,10.803991,3.709501,-2.128915,-6.329090
36.50,2055,-13.50,28,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,34.393119,32.108812,28.499103,23.256909,16.507653,9.047264,2.071292,-3.502519,-7.422606
36.50,2055,-14.00,27,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,33.987304,31.446454,27.487998,21.859631,14.815378,7.281967,0.466651,-4.826854,-8.471894
36.50,2055,-14.50,26,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,33.533895,30.714604,26.389877,20.378328,13.073458,5.518411,-1.098446,-6.101063,-9.478681
36.50,2055,-15.00,25,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,33.028273,29.908388,25.202462,18.816863,11.291667,3.766470,-2.619129,-7.325054,-10.444940
36.50,2055,-15.50,24,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,32.465605,29.023137,23.924470,17.180568,9.480465,2.035341,-4.091629,-8.499391,-11.372813
36.50,2055,-16.00,23,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,31.840891,28.054524,22.555778,15.476217,7.650719,0.333345,-5.513246,-9.625181,-12.264545
36.50,2055,-16.50,22,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,31.149029,26.998725,21.097578,13.711923,5.813404,-1.332219,-6.882275,-10.703973,-13.122433
36.50,2055,-17.00,21,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,30.384905,25.852591,19.552488,11.896984,3.979295,-2.955172,-8.197914,-11.737658,-13.948774
36.50,2055,-17.50,20,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,29.543493,24.613831,17.924638,10.041667,2.158696,-4.530498,-9.460160,-12.728376,-14.745833
36.50,2055,-18.00,19,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,28.619988,23.281195,16.219685,8.156939,0.361181,-6.054343,-10.669692,-13.678440,-15.515816
36.50,2055,-18.50,18,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,27.609945,21.854648,14.444781,6.254174,-1.404602,-7.523973,-11.827755,-14.590262,-16.260841
36.50,2055,-19.00,17,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,26.509452,20.335524,12.608468,4.344840,-3.131089,-8.937696,-12.936052,-15.466305,-16.982934
36.50,2055,-19.50,16,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,25.315305,18.726648,10.720510,2.440179,-4.811897,-10.294765,-13.996635,-16.309023,-17.684006
36.50,2055,-20.00,15,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,24.025200,17.032413,8.791667,0.550921,-6.441867,-11.595266,-15.011812,-17.120833,-18.365859
36.50,2060,-6.50,42,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,37.239828,36.800713,36.031298,34.711714,32.529621,29.130080,24.296413,18.246777
36.50,2060,-7.00,41,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,37.163702,36.666316,35.797755,34.316835,31.891793,28.171836,23.000943,16.717586
36.50,2060,-7.50,40,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,37.077463,36.514444,35.535000,33.875863,31.188113,27.134007,21.632879,15.150000
36.50,2060,-8.00,39,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.979813,36.342963,35.239765,33.384453,30.414311,26.015210,20.196610,13.553004
36.50,2060,-8.50,38,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.869305,36.149511,34.908511,32.838101,29.566397,24.815071,18.697801,11.935987
36.50,2060,-9.00,37,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.744319,35.931484,34.537432,32.232195,28.640807,23.534360,17.143322,10.308486
36.50,2060,-9.50,36,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.603052,35.686022,34.122462,31.562094,27.634551,22.175103,15.541112,8.679921
36.50,2060,-10.00,35,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.443498,35.410000,33.659299,30.823219,26.545376,20.740654,13.900000,7.059346
36.50,2060,-10.50,34,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.263431,35.100014,33.143430,30.011162,25.371935,19.235726,12.229478,5.455233
36.50,2060,-11.00,33,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,36.060392,34.752383,32.570180,29.121818,24.113941,17.666365,10.539442,3.875283
36.50,2060,-11.50,32,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,35.831670,34.363149,31.934770,28.151534,22.772307,16.039867,8.839922,2.326285
36.50,2060,-12.00,31,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,35.574290,33.928089,31.232395,27.097265,21.349263,14.364638,7.140804,0.814030
36.50,2060,-12.50,30,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,35.285000,33.442735,30.458325,25.956745,19.848429,12.650000,5.451571,-0.656745
36.50,2060,-13.00,29,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,34.960263,32.902407,29.608013,24.728661,18.274842,10.905952,3.781074,-2.082350
36.50,2060,-13.50,28,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,34.596255,32.302259,28.677239,23.412811,16.634929,9.142897,2.137336,-3.460116
36.50,2060,-14.00,27,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,34.188867,31.637344,27.662261,22.010253,14.936412,7.371359,0.527415,-4.788324
36.50,2060,-14.50,26,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,33.733716,30.902696,26.559979,20.523422,13.188164,5.601688,-1.042696,-6.066123
36.50,2060,-15.00,25,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,33.226171,30.093430,25.368114,18.956203,11.400000,3.843797,-2.568114,-7.293430
36.50,2060,-15.50,24,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,32.661383,29.204864,24.085386,17.313958,9.582426,2.106914,-4.045064,-8.470817
36.50,2060,-16.00,23,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,32.034338,28.232660,22.711680,15.603492,7.746352,0.399390,-5.470842,-9.599404
36.50,2060,-16.50,22,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,31.339919,27.172988,21.248200,13.832957,5.902795,-1.271454,-6.843745,-10.680753
36.50,2060,-17.00,21,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,30.572997,26.022693,19.697582,12.011690,4.062572,-2.899421,-8.162974,-11.716769
36.50,2060,-17.50,20,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,29.728536,24.779483,18.063978,10.150000,2.236022,-4.479483,-9.428536,-12.709607
36.50,2060,-18.00,19,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,28.801715,23.442111,16.353075,8.258900,0.432754,-6.007778,-10.641118,-13.661594
36.50,2060,-18.50,18,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,27.788081,22.010550,14.572056,6.349807,-1.338557,-7.481569,-11.801978,-14.575158
36.50,2060,-19.00,17,50,35.850000,36.066667,36.283333,36.500000,36.716667,36.933333,37.150000,37.366667,37.583333,37.800000,26.683715,20.486146,12.729502,4.434231,-3.070324,-8.899166,-12.912832,-15.452774
