y1,x1,K,midpoint_offset,dt,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
,,,,,35.7404,37.6787,29.0282,29.4648,29.4406,28.9376,27.9357,26.4317,24.4262,21.931,18.9743,15.5854,11.7991,7.6487,3.16449,-1.62853,-6.71595,-12.1001
